numeric_id_1,numeric_id_2
35358,77
39372,77
49968,77
58493,77
61862,77
64605,77
71050,77
105992,77
123076,77
125642,77
126811,77
128328,77
139587,77
144089,77
144643,77
161362,77
165248,77
60588,78
61862,78
160024,78
8079,79
125642,79
16379,81
32338,81
37232,81
54063,81
58773,81
123018,81
5507,82
10097,82
21412,82
26309,82
34410,82
35408,82
39372,82
45001,82
56042,82
58493,82
61405,82
61862,82
64605,82
71050,82
73081,82
73939,82
90444,82
95914,82
110345,82
116648,82
125642,82
139587,82
161362,82
19442,83
129428,83
16379,84
61862,84
94979,84
115471,84
132759,84
156782,84
162052,84
3635,85
5507,85
8079,85
13040,85
16794,85
32283,85
37818,85
45339,85
49042,85
49968,85
61405,85
61862,85
62568,85
71050,85
75064,85
76961,85
78367,85
86254,85
89631,85
94979,85
103705,85
104047,85
106872,85
110345,85
113074,85
116867,85
122822,85
123018,85
125642,85
127073,85
128328,85
132759,85
133435,85
137274,85
139587,85
142877,85
152685,85
155127,85
162052,85
165248,85
165361,85
64605,86
68078,86
71050,86
94979,86
110345,86
116648,86
119034,86
71050,87
78367,87
11883,88
32920,88
56352,88
61862,88
68078,88
71050,88
79844,88
95538,88
105148,88
110345,88
113074,88
116648,88
116867,88
125642,88
130232,88
132936,88
134199,88
32338,90
54063,90
59892,90
60588,90
64605,90
78367,90
83691,90
87271,90
89069,90
110345,90
112881,90
116648,90
122822,90
128864,90
143081,90
146733,90
152296,90
161362,90
5507,91
6250,91
25102,91
32283,91
37818,91
62568,91
101328,91
104047,91
6250,92
64605,92
153672,92
6250,94
7329,94
10097,94
26309,94
31982,94
32283,94
32338,94
32816,94
37818,94
52703,94
54063,94
58493,94
61862,94
64605,94
71050,94
73081,94
78367,94
85701,94
110345,94
113417,94
119034,94
125642,94
128328,94
144643,94
150073,94
161362,94
162052,94
5507,95
42177,95
58773,95
61405,95
61862,95
72756,95
85822,95
88248,95
94979,95
95914,95
104887,95
105148,95
113004,95
116648,95
125430,95
125642,95
139587,95
144089,95
5163,97
7329,97
11883,97
23505,97
31140,97
35358,97
36494,97
52703,97
55192,97
58773,97
64605,97
86321,97
106872,97
130232,97
154536,97
159097,97
166772,97
11883,100
12034,100
104047,100
111837,100
5507,103
6250,103
7329,103
12134,103
16379,103
35408,103
40326,103
61862,103
64605,103
71050,103
112881,103
123018,103
123125,103
125642,103
139587,103
142031,103
150073,103
152296,103
5507,104
9380,104
12034,104
32283,104
32338,104
61862,104
64605,104
67548,104
68078,104
71050,104
78367,104
103728,104
105992,104
125642,104
139993,104
150290,104
155127,104
165248,104
116,106
24715,106
61405,106
61862,106
85822,106
125642,106
128328,106
144089,106
22804,107
25949,107
32338,107
55261,107
56042,107
103297,107
123018,107
150073,107
30268,109
35358,109
35408,109
64605,109
78367,109
112881,109
146733,109
32338,110
56042,110
88248,110
89069,110
113074,110
122822,110
150869,110
32338,111
87697,111
32283,112
60588,112
64605,112
110345,112
118137,112
119034,112
146733,112
152296,112
3215,113
8079,113
8176,113
12134,113
16783,113
21412,113
22887,113
26309,113
31140,113
31203,113
32338,113
37232,113
42177,113
51508,113
52703,113
54063,113
55261,113
57532,113
58773,113
59892,113
60588,113
61780,113
61862,113
63088,113
64605,113
71050,113
72998,113
73081,113
73750,113
73939,113
76961,113
78354,113
83095,113
83691,113
85701,113
88248,113
89069,113
90650,113
94979,113
98090,113
105181,113
108809,113
110345,113
112771,113
113417,113
119017,113
119034,113
122822,113
123018,113
124088,113
125642,113
126773,113
128864,113
139587,113
143945,113
146733,113
152296,113
153672,113
155127,113
156782,113
157787,113
161362,113
162052,113
30268,114
31982,114
52703,114
60588,114
64605,114
71050,114
110345,114
113004,114
128864,114
146733,114
162052,114
16121,115
30268,115
64605,115
85822,115
125642,115
127073,115
495,116
48390,116
83939,116
90126,116
95697,116
102735,116
123414,116
133935,116
149168,116
6250,117
6357,117
7329,117
8079,117
9008,117
10961,117
11883,117
16379,117
21003,117
22887,117
26309,117
32338,117
35455,117
37637,117
37818,117
49027,117
52703,117
54063,117
55272,117
60588,117
61780,117
61862,117
64605,117
72568,117
72756,117
75128,117
78354,117
83691,117
87271,117
89069,117
90697,117
95914,117
100028,117
104047,117
105181,117
106844,117
108809,117
110345,117
116648,117
116867,117
117567,117
119034,117
123018,117
125503,117
125642,117
125709,117
126884,117
132936,117
146733,117
149069,117
152296,117
153780,117
155127,117
159097,117
162052,117
163138,117
164792,117
90232,118
163613,118
5507,119
32283,119
52703,119
61862,119
71050,119
110345,119
125642,119
157787,119
162052,119
61862,120
124827,120
26309,121
60588,121
146733,121
8176,123
9334,123
58773,123
86715,123
101328,123
123018,123
152296,123
155127,123
32283,124
37637,124
71050,124
125642,124
61862,125
141085,125
39372,126
58493,126
134338,126
161362,126
5507,127
16379,127
40675,127
42177,127
49968,127
61862,127
95914,127
105992,127
116648,127
128864,127
139587,127
32338,128
79844,128
128864,128
149069,128
55192,129
126773,129
130232,129
144643,129
158403,129
161362,129
105992,130
7329,131
32338,131
35358,131
60588,131
61862,131
64605,131
94979,131
106872,131
110345,131
112901,131
119017,131
119034,131
123018,131
125642,131
129428,131
146733,131
152296,131
155127,131
162052,131
9380,132
10408,132
22887,132
32338,132
35408,132
52703,132
54023,132
60588,132
64605,132
74876,132
75158,132
108809,132
110345,132
120819,132
124088,132
134330,132
152296,132
155127,132
156782,132
76961,133
83095,133
88248,133
112771,133
122822,133
153672,133
7329,134
32338,134
54063,134
110345,134
150073,134
152296,134
10097,135
61862,135
71050,135
94780,135
113074,135
139587,135
32338,136
37232,136
52703,136
53724,136
58773,136
76961,136
88248,136
89025,136
94483,136
74908,139
105992,139
125642,139
61862,140
139587,140
25949,141
53724,141
78251,141
89025,141
94483,141
373,142
29989,142
31442,142
100602,142
32816,143
59892,143
90444,143
31982,144
60588,144
61862,144
77793,144
113219,144
128864,144
137274,144
152296,144
155127,144
21412,145
71050,145
78367,145
5507,146
32283,146
58493,146
59892,146
73939,146
113004,146
113417,146
45477,148
32338,149
122822,149
155127,149
160024,149
8079,150
26309,150
30268,150
35408,150
63088,150
64605,150
83095,150
88248,150
90444,150
108809,150
112881,150
152296,150
155127,150
163138,150
22804,151
58773,151
61862,151
73750,151
76961,151
112901,151
117875,151
153672,151
156782,151
4224,152
5507,152
6250,152
9334,152
25102,152
31982,152
42177,152
52703,152
55890,152
57532,152
61780,152
61862,152
62568,152
64605,152
71050,152
78367,152
110345,152
112881,152
125642,152
128864,152
140739,152
157192,152
5507,153
6250,153
8079,153
26309,153
32920,153
39372,153
52703,153
61780,153
61862,153
64605,153
71050,153
85701,153
90650,153
110345,153
112881,153
119034,153
125642,153
144643,153
146733,153
152296,153
161362,153
8176,154
22887,154
30268,154
32283,154
32920,154
35408,154
42688,154
47595,154
52703,154
57532,154
60588,154
64605,154
68865,154
70774,154
79844,154
89069,154
91431,154
108809,154
110345,154
123018,154
123274,154
133026,154
146733,154
149069,154
156782,154
5507,155
6239,155
9334,155
13772,155
17028,155
22887,155
30268,155
32283,155
37818,155
60588,155
61862,155
62568,155
71050,155
83691,155
95538,155
100028,155
104047,155
110345,155
113004,155
125642,155
144089,155
148669,155
165248,155
7329,157
35408,158
51508,158
23505,160
75158,160
125603,160
128381,160
108809,161
146733,161
159097,161
158403,162
161362,162
6250,163
8079,163
30268,163
32338,163
64605,163
75403,163
105992,163
150073,163
155127,163
32283,164
6250,165
10097,165
30268,165
31140,165
31982,165
32338,165
37232,165
64605,165
71050,165
72998,165
76961,165
78367,165
85701,165
90650,165
113417,165
125642,165
126773,165
128864,165
144643,165
158403,165
161362,165
110345,166
119716,166
125642,166
152296,166
9380,169
22804,169
63088,169
68078,169
117567,169
117875,169
118137,169
121218,169
122822,169
123018,169
6250,170
31982,170
32283,170
32652,170
55192,170
57532,170
60588,170
61782,170
61862,170
64605,170
71050,170
78367,170
105181,170
109266,170
110345,170
113417,170
123018,170
125642,170
128864,170
143081,170
152296,170
155127,170
163138,170
16379,171
61862,171
113004,171
129396,171
152296,171
162052,171
165361,171
16379,172
52703,172
56042,172
72756,172
94979,172
123018,172
162052,172
163650,172
88248,173
108809,173
113417,173
150073,173
153672,173
155127,173
21412,174
39372,174
52703,174
58493,174
60588,174
63730,174
112881,174
116648,174
31982,175
32338,175
37232,175
37637,175
39372,175
72998,175
76961,175
83095,175
88248,175
105635,175
112771,175
113417,175
122822,175
155127,175
158403,175
161362,175
52703,176
55261,176
103297,176
112901,176
7329,179
31140,179
32338,179
58773,179
75403,179
7329,180
10097,180
26309,180
32283,180
39372,180
52703,180
58493,180
63088,180
64605,180
71050,180
78354,180
83691,180
89069,180
90650,180
110345,180
113417,180
119034,180
123018,180
125642,180
126773,180
144643,180
150073,180
152296,180
158403,180
161362,180
16379,183
64440,183
119034,183
155127,183
157442,183
7329,184
20371,184
21003,184
31982,184
40809,184
60588,184
61862,184
64605,184
75403,184
83095,184
88248,184
89069,184
122822,184
125642,184
144679,184
150869,184
161362,184
11816,189
11883,189
17147,189
21003,189
35358,189
37637,189
37818,189
45001,189
47245,189
52703,189
55261,189
56228,189
57532,189
72568,189
78899,189
87271,189
105992,189
106585,189
109495,189
123018,189
124088,189
125709,189
132936,189
141493,189
144643,189
148669,189
159097,189
163650,189
31982,190
128864,191
5507,192
7329,192
12134,192
22887,192
25949,192
30268,192
32283,192
32338,192
32922,192
37818,192
53724,192
61862,192
64605,192
71050,192
78367,192
86321,192
89025,192
94483,192
94979,192
99034,192
103297,192
112881,192
119218,192
123018,192
128328,192
143081,192
150073,192
152296,192
165248,192
156782,193
6250,194
8176,194
10097,194
26309,194
31982,194
32283,194
37818,194
52703,194
58493,194
71050,194
85701,194
86715,194
90650,194
110345,194
112881,194
113417,194
125642,194
126773,194
128864,194
144643,194
158403,194
161362,194
162052,194
32338,195
58773,195
73750,195
150869,195
23505,196
29795,196
31982,196
43168,196
45477,196
51508,196
61782,196
87271,196
7329,197
11883,197
21003,197
25418,197
32338,197
37637,197
48831,197
52703,197
54063,197
56228,197
58592,197
78899,197
97657,197
103272,197
113074,197
114425,197
117567,197
119034,197
123018,197
124827,197
125503,197
139332,197
143081,197
159097,197
54063,199
61780,199
64605,199
70195,199
71050,199
83691,199
110345,199
119017,199
119034,199
125642,199
129396,199
144089,199
147911,199
150073,199
152296,199
156782,199
71050,200
49968,201
61862,201
139587,201
16379,202
31982,202
40326,202
71050,202
88248,202
125642,202
128864,202
162052,202
20371,203
52703,203
54063,203
58773,203
59090,203
66605,203
85701,203
85756,203
87697,203
90650,203
125008,203
142024,203
22804,204
37232,204
58773,204
72998,204
73750,204
76961,204
122822,204
123018,204
49968,205
61862,205
73081,205
88248,205
94979,205
112771,205
122822,205
139587,205
5507,206
25102,206
25949,206
37637,206
42177,206
61862,206
94979,206
101328,206
104047,206
108809,206
110345,206
124827,206
125642,206
139587,206
155127,206
165248,206
6250,207
21412,207
32338,207
32922,207
60588,207
61862,207
64605,207
71050,207
78367,207
120819,207
125642,207
152296,207
163138,207
116,208
5507,208
8079,208
21412,208
26309,208
30268,208
32816,208
40675,208
52703,208
57532,208
61405,208
61862,208
64605,208
74876,208
85701,208
89069,208
90444,208
95914,208
110345,208
113074,208
113417,208
116648,208
124827,208
125642,208
130232,208
144089,208
152296,208
156782,208
163138,208
6250,209
7329,209
31982,209
42177,209
49968,209
61862,209
64605,209
71050,209
72756,209
73081,209
78367,209
94979,209
104887,209
125642,209
128864,209
133435,209
141493,209
32338,210
21412,211
26309,211
30729,211
85701,211
110345,211
164415,211
35358,212
37637,212
39372,212
44650,212
60588,212
64605,212
78354,212
110345,212
119034,212
144089,212
144643,212
152296,212
158403,212
159097,212
161362,212
162052,212
21412,216
61862,217
71050,217
123018,217
5507,218
7329,218
22887,218
25102,218
32283,218
37637,218
45001,218
61862,218
64605,218
71050,218
73081,218
78367,218
83691,218
110345,218
116648,218
119034,218
125642,218
128328,218
161362,218
47595,222
123018,222
9334,223
36494,223
85756,223
86321,223
105992,223
125603,223
134665,223
153741,223
163650,223
5507,224
6239,224
6250,224
22887,224
32283,224
40675,224
49968,224
52703,224
60588,224
61862,224
64605,224
78367,224
110345,224
125642,224
141493,224
156782,224
160024,224
165248,224
5507,225
16379,225
32283,225
61780,225
61862,225
72756,225
94979,225
110345,225
123018,225
125642,225
128328,225
130232,225
137274,225
139587,225
140557,225
162052,225
26309,226
32338,226
32920,226
143945,226
24715,227
61405,227
61862,227
94979,227
106872,227
125642,227
128328,227
144089,227
9008,228
31982,228
122822,228
25949,229
32338,229
52703,229
78251,229
78899,229
123018,229
150869,229
155127,229
162052,233
54063,235
55261,235
125642,235
5507,236
7329,236
13430,236
22887,236
29989,236
31982,236
32338,236
45001,236
52703,236
54063,236
61862,236
64605,236
71050,236
74769,236
78367,236
110345,236
116648,236
116867,236
119034,236
125642,236
128381,236
141423,236
146733,236
55261,237
153780,237
165173,237
26309,238
32283,238
32338,238
60588,238
61862,238
62568,238
71050,238
76961,238
88248,238
104047,238
110345,238
113417,238
122822,238
125642,238
155127,238
7329,239
8176,239
31140,239
31982,239
32338,239
32920,239
37232,239
52703,239
54063,239
58773,239
71050,239
72998,239
73081,239
76961,239
83095,239
104047,239
116867,239
122822,239
125642,239
139587,239
149069,239
132936,240
15995,241
37862,241
39372,241
54063,241
64605,241
110345,241
113417,241
125642,241
144643,241
6250,243
7329,243
8176,243
32816,243
52703,243
61780,243
71050,243
78367,243
101328,243
123018,243
125642,243
128328,243
128864,243
152296,243
153672,243
61862,244
1679,245
11816,245
11883,245
12056,245
13772,245
25418,245
37637,245
37963,245
42643,245
45001,245
52703,245
61780,245
66605,245
87126,245
93413,245
100028,245
105992,245
110430,245
112881,245
117567,245
120819,245
123076,245
127121,245
129396,245
132759,245
134199,245
135431,245
143448,245
155730,245
164792,245
21412,247
37637,247
77793,247
16379,249
25418,249
32338,249
60588,249
64605,249
66605,249
73081,249
73939,249
79844,249
89069,249
110345,249
123018,249
132936,249
150073,249
152296,249
162052,249
6250,251
110345,251
125642,251
144643,251
153741,251
161362,251
32283,253
40326,253
61671,253
71050,253
78354,253
110345,253
113074,253
123018,253
124088,253
125642,253
132759,253
142031,253
155127,253
156782,253
61862,255
125642,255
128381,255
129054,255
139587,255
143243,255
149997,255
156782,255
165173,255
27198,256
54023,256
64605,256
75158,256
78354,256
83691,256
102163,256
110345,256
119017,256
119034,256
119716,256
125642,256
129396,256
141493,256
143081,256
152296,256
165248,256
26309,257
54023,257
143081,257
16783,258
35408,258
78154,258
89069,258
108809,258
132936,258
143081,258
61862,259
125642,259
32338,261
58773,261
5507,263
8079,263
8176,263
26309,263
32338,263
39372,263
42688,263
60588,263
61862,263
71050,263
78367,263
90650,263
110345,263
112771,263
113219,263
113417,263
119034,263
141493,263
153672,263
155127,263
156782,263
164415,263
6250,264
37232,264
123018,264
3444,265
58773,265
73081,266
32283,267
71050,267
110345,267
125642,267
6250,268
8176,268
21412,268
26309,268
64605,268
108809,268
112881,268
113074,268
128864,268
23505,269
52703,269
55192,269
59281,269
61780,269
61862,269
64605,269
102208,269
108447,269
120209,269
162211,269
116,270
10097,270
22887,270
24715,270
31982,270
40326,270
58493,270
61405,270
123018,270
127073,270
128328,270
132759,270
144643,270
157787,270
158403,270
161362,270
115712,273
32338,274
52703,274
76961,274
122822,274
125642,274
52703,275
56352,275
71050,275
89069,275
110345,275
123018,275
124088,275
30268,276
32338,276
52703,276
61780,276
61862,276
64605,276
78354,276
78367,276
110345,276
119017,276
119034,276
152296,276
161362,276
8176,277
26309,277
35408,277
39372,277
60588,277
104047,277
110345,277
113417,277
125642,277
139587,277
144643,277
32338,279
66336,279
5109,280
31982,280
71050,280
128864,280
116,281
6250,281
7329,281
24715,281
31982,281
32338,281
52703,281
61405,281
61862,281
71050,281
85822,281
110345,281
112901,281
123018,281
125642,281
144089,281
150869,281
160024,281
161362,281
6250,283
11883,283
12134,283
19442,283
31982,283
32338,283
52703,283
58773,283
61862,283
68078,283
71050,283
76961,283
78899,283
80621,283
105992,283
106872,283
113074,283
123018,283
123076,283
125642,283
128864,283
129428,283
150073,283
155127,283
16379,284
31203,284
54063,284
89069,284
95697,284
119017,284
132936,284
133618,284
149069,284
15928,285
61862,285
117875,285
6250,286
55890,286
61780,286
66237,286
112881,286
123274,286
128381,286
134199,286
25102,287
30268,287
31982,287
61862,287
110345,287
122822,287
129563,287
150073,287
6250,288
7329,288
9334,288
12134,288
22804,288
31982,288
32338,288
52703,288
76961,288
83095,288
88248,288
112771,288
122822,288
123018,288
144643,288
161362,288
6250,289
8079,289
30268,289
32283,289
32338,289
54063,289
58773,289
61780,289
61862,289
64605,289
76961,289
110345,289
112881,289
123018,289
125642,289
129428,289
139587,289
26309,290
32816,290
58493,290
64605,290
71154,290
85701,290
101328,290
108809,290
125642,290
143945,290
144643,290
158403,290
161362,290
6250,291
26309,291
31982,291
32338,291
60588,291
61862,291
64605,291
76961,291
78367,291
112881,291
122822,291
126773,291
128864,291
139587,291
144643,291
155127,291
71050,292
89618,292
125642,292
126811,292
145346,292
165248,292
6250,293
12909,293
61862,293
62568,293
64605,293
125642,293
40326,294
47499,295
61862,295
73575,295
81610,295
88248,295
91855,295
94979,295
100028,295
105137,295
110345,295
122822,295
132759,295
141085,295
154950,295
155127,295
157787,295
162052,295
7329,296
113074,296
123018,297
130232,297
35408,298
155127,298
21003,299
47245,299
51508,299
54063,299
60183,299
71050,299
78367,299
88248,299
90650,299
97033,299
105635,299
113417,299
125642,299
126773,299
153923,299
161362,299
10961,300
12134,300
16379,300
21412,300
47245,300
60588,300
61862,300
64605,300
68078,300
95914,300
106872,300
110345,300
112901,300
113004,300
116648,300
128328,300
162052,300
7329,301
27198,301
32283,301
35408,301
37818,301
42177,301
60588,301
62568,301
68078,301
71050,301
110345,301
113417,301
128864,301
130232,301
144643,301
32283,303
35408,303
37818,303
60588,303
64605,303
71050,303
77274,303
78367,303
89618,303
123018,303
124088,303
125642,303
128864,303
129396,303
132759,303
133026,303
144643,303
147290,303
152296,303
160024,303
37637,305
116,306
8079,306
16379,306
30268,306
31982,306
57532,306
61405,306
61780,306
71050,306
78367,306
85822,306
87126,306
89618,306
105181,306
109495,306
110345,306
116648,306
120819,306
125642,306
128864,306
144089,306
160024,306
163138,306
31203,307
73081,307
73939,307
153672,307
162052,307
6250,308
7329,308
37637,308
60588,308
88248,308
101328,308
116648,308
146733,308
9380,312
16783,312
100028,312
119034,312
143081,312
152296,312
123274,313
61862,317
71050,317
125642,317
11883,318
52703,318
116648,318
155127,318
21412,319
37232,319
37637,319
52703,319
68078,319
68865,319
72998,319
76961,319
83095,319
87126,319
88248,319
89069,319
95914,319
105992,319
108809,319
112771,319
113004,319
113074,319
122822,319
126773,319
130232,319
132936,319
146733,319
153672,319
164792,319
165361,319
61862,320
5507,321
61862,321
71050,321
125642,321
128328,321
139587,321
141493,323
60588,324
71050,324
78367,324
8176,325
26309,325
32338,325
32920,325
42688,325
52703,325
119034,325
123274,325
143945,325
146733,325
149069,325
155127,325
32922,326
37862,326
51508,326
61780,326
74908,326
78251,326
85756,326
98090,326
114669,326
120819,326
146857,326
149624,326
150073,326
22804,327
94780,327
3181,328
21412,328
22887,328
25102,328
32338,328
37818,328
52703,328
55261,328
60588,328
71050,328
78367,328
83691,328
96188,328
104047,328
110345,328
125603,328
148669,328
150073,328
152296,328
37637,329
53724,329
60588,329
146733,329
25949,330
35408,330
37637,330
53724,330
59892,330
71050,330
78367,330
89025,330
94483,330
99034,330
116867,330
125642,330
129396,330
143081,330
156782,330
58773,331
76961,331
52703,333
64605,333
112881,333
141493,333
15995,338
51508,338
31982,339
143081,339
160024,339
6250,340
12909,340
71050,340
116867,340
105992,341
7329,343
32338,343
66336,343
5507,345
31238,345
153741,345
164415,345
52703,347
61780,347
62568,347
74908,347
78367,347
105992,347
137274,348
5507,350
60588,350
139587,350
61862,352
85822,352
26309,353
101328,353
156782,355
8079,358
16379,358
21412,358
22887,358
25418,358
32283,358
37637,358
52703,358
55261,358
60588,358
61780,358
61862,358
64605,358
68078,358
71050,358
72756,358
94979,358
103728,358
106872,358
112881,358
112901,358
113004,358
123018,358
125642,358
128328,358
140557,358
144089,358
156782,358
157787,358
162052,358
162211,358
163650,358
16379,359
25102,359
32283,359
37818,359
54063,359
61862,359
62568,359
64605,359
78367,359
102735,359
116867,359
120819,359
125642,359
132759,359
141493,359
162052,359
31982,360
76961,360
83095,360
88248,360
105635,360
112771,360
122822,360
153923,360
32338,361
37818,362
125642,362
160024,362
116,363
52703,363
61405,363
61862,363
74038,363
85822,363
127073,363
139587,363
144089,363
128864,364
155127,364
160024,364
7329,365
12134,365
35408,365
62568,365
71050,365
89069,365
104047,365
152296,365
6250,366
10097,366
31982,366
32283,366
39372,366
40326,366
58493,366
59892,366
60588,366
71050,366
78367,366
88248,366
91431,366
110345,366
112901,366
125642,366
126773,366
128864,366
144643,366
152296,366
158403,366
161362,366
8176,367
11883,367
25949,367
32338,367
35358,367
37232,367
42177,367
58773,367
60588,367
72998,367
75403,367
76961,367
78251,367
83691,367
88248,367
89069,367
105635,367
108809,367
146733,367
152296,367
153923,367
155127,367
160024,367
5507,368
45001,368
61862,368
86321,368
94979,368
125642,368
128328,368
139587,368
35408,369
37637,369
56228,370
64605,370
103728,370
113074,370
37637,371
40326,371
112901,371
16379,372
32338,372
37232,372
37637,372
42177,372
58773,372
70195,372
72998,372
73939,372
75403,372
76961,372
95914,372
98090,372
110345,372
124827,372
128864,372
150073,372
7329,373
8335,373
10408,373
11816,373
23505,373
29140,373
31140,373
32922,373
35358,373
42177,373
47139,373
59281,373
60588,373
61862,373
64605,373
85642,373
102045,373
105181,373
110345,373
122269,373
125642,373
125782,373
135569,373
145913,373
155127,373
6250,374
7329,374
12134,374
23505,374
31140,374
32338,374
37232,374
37637,374
42177,374
58773,374
61862,374
71050,374
76961,374
110345,374
113074,374
122822,374
125642,374
163138,374
123018,375
21412,376
61862,376
73939,376
108809,376
35408,377
40675,377
54023,377
7329,378
8176,378
10097,378
12134,378
21003,378
21412,378
25102,378
26309,378
32283,378
32338,378
35358,378
37232,378
37637,378
37818,378
42177,378
42688,378
51508,378
51713,378
52703,378
55261,378
58493,378
58773,378
59822,378
59892,378
60588,378
61780,378
62568,378
63730,378
64605,378
68078,378
70195,378
76961,378
78354,378
78367,378
79844,378
83095,378
83691,378
85701,378
86715,378
87271,378
88248,378
89069,378
90650,378
91431,378
95914,378
105992,378
108809,378
110345,378
112771,378
113004,378
113074,378
113219,378
113417,378
116648,378
119017,378
119034,378
120819,378
122822,378
123018,378
123076,378
124827,378
125603,378
125642,378
126773,378
128864,378
130232,378
132759,378
132936,378
142031,378
143081,378
143945,378
144643,378
146733,378
150073,378
152296,378
153672,378
155127,378
158403,378
161362,378
162052,378
163138,378
32338,379
88248,379
90650,379
112771,379
21412,380
26309,380
31982,380
32338,380
54063,380
105181,380
108809,380
112901,380
113417,380
120819,380
125642,380
128864,380
30268,381
61862,381
64605,381
78354,381
78367,381
110345,381
112901,381
119034,381
125642,381
129396,381
152296,381
61862,383
52703,385
60588,385
63730,385
64605,385
78154,385
86715,385
125603,385
54063,386
86321,386
87271,386
110345,386
152296,386
153672,386
32283,387
49968,387
61862,387
71050,387
94979,387
125642,387
155127,387
162052,387
71050,388
78367,388
104047,388
122822,388
31982,389
32338,389
71050,389
116867,389
125642,389
128864,389
163138,389
60588,390
123018,390
162052,390
